code,gndr,niveau_sekI,parental_edu,grade7,grade8,grade9,t4_2014,t4_2015,t5_2016,t6_2017,t7_2018
211AG15,1,2,0,2,2,2,5,5,5,7,8
211AG16,1,2,,2,2,2,99,99,5,5,5
211AG17,2,2,1,2,2,2,99,99,99,7,99
211AG18,1,1,,1,2,2,99,99,99,99,99
211AG20,2,2,1,2,2,3,99,99,99,5,99
211AG21,2,2,1,2,2,2,99,99,99,99,99
211AG22,1,2,0,2,2,2,99,99,5,5,8
211AG23,2,2,1,2,2,2,99,99,99,99,99
211BE01,1,2,0,2,1,1,5,5,5,8,8
211BE02,1,1,0,1,1,1,5,5,5,8,10
211BE03,2,1,0,1,1,1,7,5,5,5,8
211BE04,1,1,1,1,1,1,5,5,99,99,99
211BE05,2,1,1,1,1,1,7,5,5,5,99
211ZH01,1,2,1,2,2,2,99,99,6,6,7
211ZH02,2,2,0,2,2,2,5,5,5,7,11
211ZH03,2,2,0,2,2,99,99,99,99,99,99
211ZH04,1,2,0,2,2,99,99,99,99,99,99
211ZH05,2,2,1,2,2,99,99,99,5,5,98
211ZH06,2,2,0,2,2,99,99,99,99,99,99
211ZH07,1,2,0,2,2,99,99,99,99,99,99
211ZH08,2,2,0,2,2,3,6,6,6,6,6
211ZH09,2,2,1,2,2,99,99,99,99,99,99
211ZH10,2,2,0,2,2,2,99,99,5,9,99
211ZH11,2,2,0,2,2,3,6,6,6,8,11
211ZH12,1,2,1,2,2,2,99,99,5,98,8
211ZH13,1,2,0,2,2,99,99,99,99,99,99
211ZH14,2,2,0,2,2,2,5,5,5,9,8
211ZH15,1,2,0,2,2,99,99,99,6,7,11
211ZH16,1,2,0,2,2,99,99,99,99,99,99
212BE01,1,1,,1,1,1,5,5,5,5,5
212BE02,1,1,1,1,1,1,99,99,99,99,99
212BE03,1,1,1,4,4,1,99,99,99,99,99
212BE04,1,1,1,1,1,1,5,5,99,99,8
212BE05,2,.m,,99,1,1,5,5,5,5,8
221AG01,2,2,0,2,2,99,99,99,99,99,99
221AG02,1,2,0,2,2,2,5,5,5,5,5
221AG03,1,2,0,2,2,2,7,5,5,5,5
221AG04,2,2,0,2,2,2,5,5,5,98,8
221AG05,,2,,2,2,99,99,99,99,99,99
221AG06,2,2,,2,2,2,99,99,99,99,99
221AG07,1,2,1,2,2,99,99,99,99,99,99
221AG08,1,2,0,2,2,2,99,99,99,99,99
221AG09,2,2,,2,2,99,99,99,99,99,99
221AG10,2,2,1,2,2,2,5,5,5,5,8
221AG11,1,2,1,2,2,2,5,6,5,5,8
221AG12,2,2,0,2,2,3,99,99,99,99,99
221AG13,1,2,1,2,2,99,99,99,99,99,99
221AG14,1,2,0,2,2,2,5,5,99,8,8
221AG15,1,2,1,2,2,2,7,5,5,5,99
221AG16,1,2,0,2,2,2,5,5,5,5,99
221AG17,2,2,1,2,2,2,6,6,6,6,99
221AG18,2,2,0,2,2,2,5,5,5,8,8
221AG19,1,2,1,2,2,2,5,5,5,8,8
221AG20,1,2,1,2,2,2,5,98,98,99,98
221BE01,2,2,0,2,2,2,7,5,5,5,8
221BE02,1,2,0,2,2,2,5,5,5,5,99
221BE03,1,2,0,2,2,2,5,5,5,5,5
221BE04,2,2,0,2,2,2,5,5,5,5,8
221BE05,2,2,0,2,2,2,99,99,99,99,99
221BE06,1,2,0,2,2,2,5,5,5,5,5
221BE07,2,2,1,2,2,2,5,5,5,8,8
221BE08,2,2,1,2,2,2,6,6,6,6,7
221BE09,2,2,0,2,2,2,5,5,5,5,5
221BE10,1,2,0,2,2,3,5,5,5,99,8
221BE11,1,2,0,2,2,2,5,5,5,99,99
221ZH01,1,1,,1,1,1,99,99,99,99,99
221ZH02,1,1,1,1,1,1,99,99,99,99,99
221ZH03,1,1,1,1,1,1,99,99,99,99,99
221ZH04,1,1,0,1,1,1,99,99,99,99,99
221ZH05,,1,,1,1,99,99,99,99,99,99
221ZH06,1,1,0,1,1,1,99,99,99,99,99
221ZH07,1,1,,1,1,1,5,5,5,9,99
221ZH08,2,1,,1,1,1,99,99,99,99,99
221ZH09,1,1,,1,1,1,99,99,99,99,99
221ZH10,1,1,,1,1,1,99,99,99,99,99
221ZH11,1,1,,1,1,1,99,99,99,99,99
221ZH12,1,1,,1,1,1,99,99,99,99,99
221ZH13,2,1,,1,1,1,5,5,5,8,99
221ZH14,2,1,1,1,1,1,99,99,5,5,5
221ZH15,1,1,,1,1,1,99,99,99,99,99
231BE01,2,2,0,2,2,2,6,6,6,6,11
231BE02,2,2,0,2,2,3,6,6,6,6,8
231BE03,2,2,0,2,2,2,6,6,6,99,7
231BE04,2,2,0,2,2,99,99,99,99,99,99
231BE05,2,2,0,2,2,99,99,99,99,99,99
231BE06,2,2,0,2,2,99,99,99,99,99,99
231BE07,2,2,0,2,2,2,5,5,5,9,9
231BE08,2,2,0,2,2,2,99,99,6,98,99
231BE09,2,2,1,2,2,2,5,5,5,8,8
231BE10,2,2,1,2,2,2,99,99,99,99,99
231BE11,2,2,1,2,2,2,6,5,5,5,98
231BE12,1,2,0,2,2,3,6,6,6,6,8
231BE13,2,2,0,2,2,99,99,99,99,99,99
231BE14,1,2,,2,2,99,99,99,99,99,99
231BE15,1,2,0,2,2,99,99,99,99,99,99
231BE16,1,2,0,2,2,2,99,99,5,99,99
231BE17,1,2,0,2,2,99,99,99,99,99,99
231BE18,1,2,0,2,2,3,6,6,6,8,11
231BE19,2,2,0,2,2,2,5,5,5,9,9
231BE20,1,2,1,2,2,3,99,99,6,6,7
231BE21,2,2,0,2,2,2,99,99,6,6,6
231BE22,2,2,1,2,2,99,99,99,6,11,11
231BE23,1,2,0,2,2,3,6,6,6,99,7
231BE24,2,2,0,2,2,3,6,6,6,11,11
231BE25,2,2,0,2,2,2,99,99,5,9,9
231BE26,1,2,1,2,2,2,5,5,5,5,5
231BE27,1,2,1,2,2,2,99,99,99,99,99
231ZH01,1,2,0,2,2,2,5,5,99,99,99
231ZH02,1,1,,1,1,1,7,5,5,5,99
231ZH03,1,1,0,1,1,1,5,5,8,98,7
231ZH04,1,1,,1,1,1,6,6,99,99,99
231ZH05,2,2,0,2,2,2,5,5,5,8,8
231ZH06,1,2,0,2,2,2,5,5,99,5,99
231ZH07,1,1,,1,1,1,5,5,99,10,8
231ZH08,2,2,,2,2,2,5,5,5,9,9
231ZH09,1,2,,2,2,2,5,5,5,5,8
231ZH10,1,2,0,2,2,2,5,5,5,99,99
231ZH11,2,2,0,2,2,2,99,99,99,99,99
231ZH12,1,2,,2,2,2,5,5,5,5,9
231ZH13,1,1,0,1,1,1,5,5,5,99,99
231ZH14,1,2,0,2,2,2,5,5,5,5,8
231ZH15,2,2,1,2,2,2,99,99,99,99,99
231ZH16,1,2,,2,2,2,5,5,5,99,8
231ZH17,1,1,0,1,1,99,99,99,99,99,99
231ZH18,1,2,0,2,2,2,5,5,5,5,7
231ZH19,1,2,0,2,2,99,99,99,99,99,99
231ZH20,1,2,1,2,2,2,99,99,5,5,7
231ZH21,1,1,,1,1,1,5,5,5,8,8
231ZH22,2,.m,,99,3,2,5,5,99,99,99
241AG01,1,2,0,3,3,3,5,5,5,5,8
241AG02,1,2,0,3,3,99,99,99,99,99,99
241AG03,1,2,0,3,3,3,5,5,99,99,99
241AG04,1,2,0,3,3,99,99,99,99,99,99
241AG05,1,2,0,3,3,3,6,6,6,6,7
241AG06,1,2,0,3,3,3,99,99,99,99,99
241AG07,1,2,0,3,3,3,99,99,99,99,99
241AG08,1,2,0,3,3,3,6,6,6,6,8
241AG09,1,2,1,3,3,3,99,99,99,99,99
241AG10,1,2,0,3,3,3,99,99,6,6,6
241AG11,2,2,0,3,3,3,6,6,99,99,99
241AG12,2,2,0,3,3,3,99,99,99,99,99
241AG13,2,2,0,3,3,3,99,99,6,6,6
241AG14,2,2,1,3,3,3,99,99,99,99,99
241AG15,2,2,0,3,3,3,5,5,5,11,11
241AG16,2,2,0,3,3,3,6,6,6,9,7
241AG17,2,2,0,3,3,3,99,99,6,8,99
241AG18,2,2,,3,3,3,99,99,99,99,99
241AG19,2,2,,3,3,3,99,99,99,99,99
241AG20,2,2,0,3,3,3,5,5,99,99,99
241AG21,2,2,1,3,3,3,5,5,5,8,8
241AG22,2,2,0,3,3,3,6,6,6,6,8
241AG23,2,2,0,3,3,3,99,99,99,99,99
241AG24,2,2,0,3,3,3,99,99,99,99,99
241BE01,1,2,0,2,2,3,7,6,99,99,8
241BE02,1,2,0,2,2,2,5,5,99,99,99
241BE03,1,2,0,2,2,2,7,6,99,99,99
241BE04,2,2,0,2,2,3,6,6,6,11,11
241BE05,2,2,,2,2,3,6,6,6,11,11
241BE06,1,2,0,2,2,3,6,6,6,11,11
241BE07,1,2,,2,2,2,5,5,5,8,10
241BE08,2,2,,2,2,2,99,99,99,99,99
241BE09,2,2,1,2,2,2,7,5,5,98,8
241BE10,1,2,0,2,2,2,5,5,99,99,99
241BE11,2,2,0,2,2,2,5,5,5,8,8
241BE12,2,2,,2,2,2,99,99,99,99,99
241BE13,1,2,0,2,2,2,99,99,99,99,99
241BE14,2,2,0,2,2,2,7,5,5,5,8
241BE15,2,2,,2,2,3,6,6,6,6,7
241BE16,2,2,1,2,2,3,5,5,5,9,9
241BE17,2,2,0,2,2,3,6,6,6,8,11
241BE18,1,2,1,2,2,99,99,99,99,99,99
241BE19,2,2,0,2,2,3,6,6,6,99,99
241BE20,1,2,0,2,2,2,5,98,5,5,5
241BE21,1,2,0,2,2,2,99,99,99,99,99
241BE22,1,2,0,2,2,3,6,6,6,11,11
241BE23,1,2,0,2,2,2,6,98,99,5,5
241BE24,1,.m,,99,2,3,5,5,5,5,7
241BE25,1,.m,,99,2,3,99,99,99,99,99
241BE26,1,.m,,99,2,3,6,6,6,6,6
241BE27,1,.m,,99,2,3,5,5,5,7,7
241BE28,1,.m,,99,2,3,6,6,6,6,7
241BE29,1,.m,,99,2,3,5,5,5,5,7
241BE30,1,.m,,99,2,3,5,5,5,5,7
241BE31,2,.m,,99,2,3,6,6,6,8,11
241BE32,2,.m,,99,2,3,6,6,5,5,5
241BE33,2,.m,,99,2,3,6,6,99,99,99
241BE34,2,.m,,99,2,3,6,6,6,98,11
241BE35,2,.m,,99,2,3,6,6,5,5,5
241BE36,2,.m,,99,2,2,99,99,99,99,99
241BE37,1,.m,,99,2,2,99,99,99,99,99
241BE38,1,.m,,99,2,2,5,5,5,10,9
241BE39,2,.m,,99,2,2,99,99,99,99,99
241BE40,2,.m,,99,2,2,7,7,99,5,5
241BE41,1,.m,,99,2,2,99,99,99,99,99
241BE42,2,.m,,99,2,2,99,99,99,99,99
241BE43,1,.m,,99,2,2,99,99,99,99,99
241BE44,1,.m,,99,2,2,5,5,5,5,98
241BE45,2,.m,,99,2,2,7,5,5,5,8
241BE46,2,.m,,99,2,2,99,99,99,99,99
241ZH01,1,2,0,2,2,2,5,5,99,5,8
241ZH02,1,2,,2,2,2,5,5,99,8,99
241ZH03,1,2,0,2,2,2,6,6,8,8,8
241ZH04,1,2,0,2,2,2,5,5,5,98,8
241ZH05,1,2,,2,2,2,5,5,7,7,5
241ZH06,1,2,1,2,2,2,5,5,99,5,8
241ZH07,1,2,0,2,1,1,5,5,5,99,99
241ZH08,1,2,0,2,1,99,7,6,99,99,99
241ZH09,1,2,,2,2,2,99,99,5,8,99
241ZH10,2,2,1,2,2,2,7,5,5,99,99
241ZH11,2,2,1,2,2,2,7,5,5,5,5
241ZH12,2,2,,2,2,2,7,5,5,5,6
241ZH13,2,2,1,2,3,99,99,99,99,99,99
241ZH14,2,2,0,2,2,2,5,5,99,99,9
241ZH15,2,2,0,2,2,2,99,99,99,99,99
241ZH16,2,2,1,2,3,3,6,6,6,11,11
241ZH17,2,2,1,2,2,2,99,99,5,99,99
241ZH18,2,2,,2,2,2,5,5,5,98,8
241ZH19,2,2,0,2,2,2,5,5,5,99,99
241ZH20,2,2,1,2,2,2,7,5,5,5,8
241ZH21,2,2,,2,2,2,99,99,5,99,10
241ZH22,2,2,,2,1,99,99,99,5,5,8
241ZH23,1,.m,,99,99,2,99,99,99,99,99
241ZH24,1,.m,,99,99,2,99,99,99,99,99
241ZH25,1,.m,,99,99,2,7,5,5,5,5
251AG01,2,2,,2,2,2,5,5,5,98,99
251AG02,1,2,0,2,2,2,5,5,5,5,99
251AG03,2,2,0,2,2,99,99,99,5,5,99
251AG04,2,2,,2,2,2,5,5,5,98,8
251AG05,1,2,0,2,2,2,7,5,5,5,8
251AG06,1,2,0,2,2,2,5,5,99,8,6
251AG07,2,2,0,2,2,2,7,5,5,5,5
251AG08,1,2,0,2,2,2,5,5,5,5,9
251AG09,1,2,0,2,2,2,6,6,6,5,8
251AG10,1,2,0,2,2,99,99,99,6,99,99
251AG11,2,2,1,2,2,2,99,99,5,99,99
251AG12,1,2,1,2,2,2,5,5,5,5,8
251AG13,1,2,0,2,2,2,99,99,99,99,99
251AG14,2,2,0,2,2,2,99,99,99,99,99
251AG15,1,2,0,2,2,2,99,99,99,99,99
251AG16,2,2,1,2,2,99,99,99,99,99,99
251AG17,1,2,0,2,2,2,5,98,5,5,99
251AG18,2,2,0,2,2,2,5,5,5,8,99
251AG19,1,2,,2,2,2,5,5,99,7,99
251AG20,1,2,1,2,2,2,99,99,99,5,99
251AG21,2,2,1,2,2,2,7,5,5,5,8
251AG22,1,.m,,99,99,2,99,99,99,99,99
251AG23,1,.m,,99,99,2,5,5,99,99,99
251AG24,1,.m,,99,99,2,5,5,5,8,8
251AG25,1,.m,,99,99,2,7,5,5,8,8
251BE01,1,1,,1,1,1,99,99,99,99,99
251BE02,1,1,0,1,1,1,5,98,99,99,99
251BE03,2,1,,1,1,1,7,5,5,5,8
251BE04,1,1,0,1,1,1,99,99,99,99,99
251BE05,1,1,,1,1,1,99,99,5,99,99
251BE06,1,1,1,1,1,1,99,99,99,99,99
251BE07,1,1,1,1,1,99,99,99,99,99,99
251BE08,2,1,0,1,1,1,5,5,5,8,8
251BE09,1,1,0,1,1,1,6,6,6,9,11
251BE10,2,1,1,1,1,1,99,99,99,99,99
251BE11,1,1,1,1,1,1,7,7,5,5,10
251BE12,1,1,1,1,1,1,99,99,99,99,99
251BE13,1,1,1,1,1,1,5,5,5,99,99
251BE14,1,1,0,1,1,1,5,5,99,99,99
251BE15,1,1,0,1,1,1,99,99,99,99,99
251BE16,2,1,1,1,1,1,99,99,99,99,99
251BE17,2,1,0,1,1,1,99,99,99,99,99
251ZH01,1,1,1,1,1,1,99,99,99,99,99
251ZH02,1,1,,1,1,1,99,99,99,99,99
251ZH03,1,1,0,1,1,1,99,99,99,99,99
251ZH04,1,1,,1,1,1,99,99,99,99,99
251ZH05,1,1,,1,1,1,99,99,99,99,99
251ZH06,1,1,,1,1,1,99,99,99,99,99
251ZH07,2,1,1,1,1,1,5,5,99,5,99
251ZH08,2,1,0,1,1,1,99,99,99,99,99
251ZH09,2,1,0,1,1,1,5,5,99,99,8
251ZH10,2,1,1,1,1,1,5,5,5,8,8
251ZH11,2,1,0,1,1,1,7,5,5,5,7
251ZH12,2,1,,1,1,1,99,99,7,98,99
251ZH13,2,1,0,1,1,1,5,5,99,99,99
251ZH14,2,1,0,1,1,1,5,5,5,8,99
251ZH15,2,1,,1,1,1,5,5,5,8,8
251ZH16,2,.m,,99,99,1,99,99,99,99,99
251ZH17,2,.m,,99,99,1,99,99,99,99,99
261AG01,1,2,,2,2,2,5,5,98,10,10
261AG02,1,2,1,2,2,2,99,99,5,8,8
261AG03,2,2,,2,2,2,5,5,5,99,7
261AG04,1,2,0,2,2,2,5,5,5,7,7
261AG05,1,2,1,2,2,2,5,5,5,5,8
261AG06,2,2,0,2,2,2,7,5,99,5,8
261AG07,1,2,0,2,2,99,99,99,99,99,99
261AG08,1,2,0,2,2,2,5,5,5,10,8
261AG09,2,2,1,2,2,2,99,99,5,5,8
261AG10,1,2,1,2,2,2,5,5,5,5,7
261AG11,2,2,,2,2,2,99,99,5,99,99
261AG12,2,2,0,2,2,2,5,5,5,8,99
261AG13,2,2,0,2,2,2,5,5,5,5,8
261AG14,1,2,1,2,2,2,6,5,5,5,5
261AG15,1,2,0,2,2,99,99,99,99,5,99
261AG16,2,2,0,2,2,99,99,99,99,99,99
261AG17,1,2,,2,2,2,5,5,5,5,5
261AG18,2,.m,,99,1,2,5,5,5,99,99
261BE01,2,2,0,2,2,3,6,6,6,6,8
261BE02,2,2,0,2,2,3,5,5,5,8,8
261BE03,2,2,1,2,2,3,6,6,6,7,7
261BE04,1,2,1,2,2,3,5,5,5,5,7
261BE05,1,2,1,2,2,3,5,5,5,8,8
261BE06,2,2,1,2,2,3,5,5,5,9,9
261BE07,1,2,0,2,2,3,5,5,99,99,99
261BE08,2,2,0,2,2,3,5,5,5,9,6
261BE09,2,2,1,2,2,3,5,5,5,9,6
261BE10,2,2,0,2,2,3,5,5,5,9,9
261BE11,2,2,1,2,2,3,7,5,5,5,8
261BE12,1,2,0,2,2,3,99,99,99,99,99
261BE13,1,2,0,2,2,3,7,5,5,5,8
261BE14,1,2,0,2,2,3,5,5,5,9,9
261BE15,1,2,0,2,2,2,99,99,5,8,8
261BE16,1,2,0,2,2,3,5,5,5,8,8
261BE17,1,2,0,2,2,3,5,5,5,10,7
261BE18,2,2,0,2,2,3,5,5,5,11,11
261BE19,2,2,0,2,2,3,6,6,6,7,8
261BE20,1,2,,2,2,3,5,5,5,8,8
261BE21,2,2,1,2,2,3,5,5,5,98,6
261BE22,1,2,0,2,2,3,5,5,5,99,99
261BE23,2,.m,,99,2,3,7,5,5,5,9
261ZH01,2,2,,2,2,2,5,5,99,8,9
261ZH02,2,2,0,2,2,2,5,5,5,8,8
261ZH03,2,2,0,2,2,2,99,99,99,99,99
261ZH04,2,2,0,2,2,2,5,5,5,8,8
261ZH05,2,2,1,2,2,2,99,99,5,7,8
261ZH06,1,2,1,2,2,3,99,99,98,99,5
261ZH07,2,2,0,2,2,2,99,99,5,99,99
261ZH08,2,2,1,2,2,2,5,5,5,11,11
261ZH09,2,2,,2,2,2,5,5,5,8,8
261ZH10,1,2,0,2,2,99,99,99,99,99,99
261ZH12,2,2,0,2,2,3,99,99,6,6,7
261ZH13,1,2,0,2,2,2,6,6,6,6,6
261ZH14,2,2,0,2,2,2,5,5,5,99,99
261ZH15,1,2,0,2,2,99,99,99,6,98,99
261ZH16,1,2,0,2,2,2,5,5,5,7,7
261ZH17,2,2,1,2,2,3,99,99,99,99,99
261ZH18,1,2,0,3,2,2,5,6,6,99,99
261ZH19,1,.m,,99,1,2,5,5,5,8,8
261ZH20,2,.m,,99,2,2,99,99,99,99,99
261ZH21,2,.m,,99,2,2,5,5,5,99,99
271AG01,1,2,0,2,1,1,5,5,99,99,99
271AG02,1,1,0,1,1,1,5,5,5,8,8
271AG03,1,1,1,1,1,1,5,5,99,99,99
271AG04,1,1,,1,1,99,99,99,99,99,99
271AG05,1,1,0,1,1,1,99,99,99,99,99
271AG06,1,1,,1,1,1,5,5,98,5,99
271AG07,1,1,,1,1,1,5,5,5,99,99
271AG08,2,1,0,1,1,1,5,5,5,8,99
271AG09,2,1,,1,1,1,99,99,99,99,99
271AG10,2,1,1,1,1,1,5,5,5,5,99
271AG11,2,1,1,1,1,1,99,99,99,99,99
271AG12,2,1,,1,1,99,99,99,99,99,99
271BE01,2,1,,1,1,1,5,5,5,8,8
271BE02,1,1,,1,1,1,99,99,99,99,99
271BE03,2,1,1,1,1,99,99,99,99,99,99
271BE04,2,1,,1,1,1,5,5,5,8,8
271BE05,2,1,1,1,1,1,7,7,5,5,5
271BE06,1,1,1,1,1,1,99,99,5,99,99
271BE07,1,1,,1,1,1,5,5,5,5,99
271BE08,1,1,,1,1,1,99,99,99,99,99
271BE09,2,1,1,1,1,1,99,99,99,99,99
271BE10,2,1,1,1,1,1,99,99,99,99,99
271BE11,1,1,0,1,1,1,99,99,99,99,99
271BE12,2,1,,1,1,99,99,99,99,99,99
271BE13,1,1,1,1,1,1,99,99,99,99,99
271BE14,2,1,1,1,1,1,5,5,8,8,8
271BE15,1,1,,1,1,1,7,5,7,99,99
271BE16,2,1,1,1,1,1,5,5,5,8,8
271BE17,2,1,1,1,1,1,99,99,5,8,8
271BE18,2,1,1,1,1,1,5,5,5,9,9
271BE19,1,1,,1,1,1,7,7,98,10,8
271ZH01,2,1,0,1,2,2,99,99,6,6,6
271ZH02,1,1,0,1,2,99,99,99,99,99,99
271ZH03,2,1,0,1,2,99,99,99,99,99,99
271ZH04,1,1,0,1,2,2,5,5,5,5,8
271ZH05,2,1,0,1,2,2,5,5,5,8,99
271ZH06,2,1,0,1,2,2,5,5,5,5,9
271ZH07,1,1,0,1,2,2,6,6,6,7,9
271ZH08,2,1,0,1,2,2,6,6,6,6,7
271ZH09,2,1,0,1,2,2,99,99,99,99,99
271ZH10,1,1,0,1,2,4,6,6,6,8,7
271ZH11,2,1,0,1,2,2,5,5,5,8,8
271ZH12,1,1,0,1,2,2,99,99,6,6,6
271ZH13,2,1,0,1,2,3,6,6,6,6,7
271ZH14,2,1,,1,2,2,5,5,99,99,99
271ZH15,2,1,0,1,2,2,7,5,5,5,8
271ZH16,1,1,0,1,2,2,5,5,5,8,8
271ZH17,1,1,1,1,2,2,7,7,99,99,99
271ZH18,2,1,0,1,2,2,7,5,5,5,8
271ZH19,1,.m,,99,99,2,5,5,5,5,7
271ZH20,1,.m,,99,99,2,6,6,6,6,99
271ZH21,1,.m,,99,99,2,99,99,99,99,99
271ZH22,1,.m,,99,99,2,6,7,6,6,11
271ZH23,2,.m,,99,99,2,6,6,6,6,10
271ZH24,2,.m,,99,99,2,5,5,5,8,8
281AG01,2,2,1,2,2,2,99,99,99,99,99
281AG02,2,2,0,2,2,2,5,5,5,8,8
281AG03,2,2,0,2,2,2,99,99,99,99,99
281AG04,2,2,0,2,2,2,99,99,5,5,8
281AG05,1,2,0,2,2,2,99,99,99,99,99
281AG06,1,2,,2,2,2,5,5,5,5,8
281AG07,1,2,,2,2,2,5,5,5,5,5
281AG08,1,2,,2,2,2,5,5,5,5,8
281AG09,1,2,,2,2,2,99,99,99,99,99
281AG10,1,2,0,2,2,2,5,5,5,5,8
281AG11,1,2,1,2,2,2,5,5,5,7,7
281AG12,2,.m,,99,99,99,99,99,99,99,99
281BE01,,1,,1,1,99,99,99,99,99,99
281BE02,2,1,0,1,1,1,5,5,5,8,8
281BE03,2,1,1,1,1,1,99,99,99,99,99
281BE04,2,1,0,1,1,99,99,99,5,5,8
281BE05,1,1,1,1,1,99,99,99,5,5,5
281BE06,1,1,0,1,1,1,7,5,5,5,8
281BE07,1,1,0,1,1,1,7,5,5,5,8
281BE08,,1,,1,1,99,99,99,99,99,99
281BE09,1,1,,1,1,1,99,99,99,5,8
281BE10,2,1,,1,1,1,99,99,99,99,99
281BE11,1,1,0,1,1,1,5,5,5,5,8
281BE12,2,1,1,1,1,1,99,99,99,99,99
281BE13,1,1,0,1,1,1,99,99,99,99,99
281BE14,1,1,0,1,1,1,5,5,99,99,99
281BE15,2,1,,1,1,1,7,5,5,5,5
281BE16,1,1,1,1,1,1,7,5,99,99,99
281BE17,2,1,0,1,1,1,5,5,5,10,99
281BE18,1,1,1,1,1,1,99,99,99,99,99
281BE19,1,1,1,1,1,1,99,99,99,99,99
281BE20,1,1,1,1,1,1,99,99,99,99,99
281ZH01,2,2,1,2,2,2,99,99,99,99,99
281ZH02,2,2,0,2,2,2,99,99,99,99,99
281ZH03,2,2,0,2,2,2,99,99,99,99,99
281ZH04,2,2,0,2,2,2,99,99,99,99,99
281ZH05,2,2,1,2,2,2,5,5,99,99,99
281ZH06,1,2,1,2,2,2,99,99,99,99,99
281ZH07,2,2,,2,2,2,99,99,99,99,99
281ZH08,2,2,0,2,2,2,99,99,99,99,99
281ZH09,1,2,0,2,2,2,99,99,99,99,99
281ZH10,1,2,0,2,2,2,99,99,5,5,6
281ZH11,2,2,0,2,2,99,99,99,99,99,99
281ZH12,2,2,1,2,2,2,99,99,99,99,99
281ZH13,2,2,0,2,2,2,99,99,99,99,99
281ZH14,1,2,,2,2,2,99,99,99,99,99
281ZH15,1,2,0,2,2,2,99,99,99,6,99
281ZH16,2,2,0,2,2,2,99,99,5,99,6
281ZH17,1,2,0,2,2,2,99,99,99,99,99
281ZH18,1,2,0,2,2,2,99,99,99,99,99
281ZH19,1,2,,2,2,2,99,99,99,99,99
282BE01,2,2,1,3,3,3,6,5,5,98,8
282BE02,,2,,3,3,99,99,99,99,99,99
282BE03,2,2,0,3,3,3,6,6,6,11,11
282BE04,2,2,0,3,3,3,99,99,6,11,11
282BE05,2,2,0,3,3,3,99,99,5,8,8
282BE06,1,2,0,3,3,99,99,99,99,99,99
282BE07,1,2,0,3,3,3,5,5,5,7,5
282BE08,2,2,1,3,3,99,99,99,99,99,99
282BE09,1,2,0,3,3,3,6,6,6,98,8
282BE10,2,2,,3,3,3,6,6,6,8,11
282BE11,2,2,0,3,3,3,7,6,6,6,11
282BE12,2,2,1,3,3,3,5,5,5,5,9
282BE13,2,2,,3,3,2,6,5,5,11,9
282BE14,2,2,1,3,3,3,5,5,5,8,8
282BE15,1,2,0,3,3,3,5,5,5,5,7
282BE16,2,2,,3,3,99,99,99,99,99,99
282BE17,2,2,0,3,3,3,6,6,6,11,11
282BE18,1,2,0,3,3,3,5,5,5,5,7
282BE19,2,2,0,3,3,3,6,6,6,11,11
282BE20,2,.m,,99,99,3,6,6,6,8,8
282BE21,2,.m,,99,99,3,6,6,6,8,8
282ZH01,2,2,0,2,2,2,6,6,6,6,8
282ZH02,1,2,0,2,2,2,5,5,5,8,99
282ZH03,1,2,0,2,2,99,99,99,99,99,99
282ZH04,2,2,0,2,2,2,99,99,99,99,99
282ZH05,1,2,0,2,2,2,7,5,99,99,99
282ZH06,2,2,1,2,2,2,99,99,99,99,99
282ZH07,1,2,,2,2,2,99,99,99,99,99
282ZH08,2,2,0,2,2,2,5,5,5,8,8
282ZH09,2,2,0,2,2,2,99,99,99,99,99
282ZH10,2,2,0,2,2,2,6,6,6,6,6
282ZH11,2,2,0,2,2,2,7,5,5,5,7
282ZH12,2,2,0,2,2,2,99,99,99,99,99
282ZH13,1,2,1,2,2,99,99,99,99,99,99
282ZH14,2,2,0,2,2,2,99,99,99,99,99
282ZH15,1,2,0,2,2,3,6,6,6,8,11
282ZH16,1,2,,2,2,2,99,99,99,99,99
282ZH17,2,2,0,2,2,2,99,99,99,99,99
282ZH18,1,2,0,2,2,2,99,99,99,99,99
283ZH01,2,2,1,2,2,99,99,99,5,8,11
283ZH02,2,2,0,2,2,99,99,99,99,99,99
283ZH03,1,2,,2,2,2,99,99,99,99,99
283ZH04,1,2,0,2,2,2,5,5,5,5,7
283ZH05,2,2,0,2,2,2,7,5,99,99,8
283ZH06,2,2,1,2,2,2,5,5,99,99,99
283ZH07,1,2,1,2,2,2,5,5,5,7,7
283ZH08,2,2,1,2,2,2,99,99,99,99,99
283ZH09,1,2,0,2,2,2,99,99,5,5,99
283ZH10,1,2,0,2,2,2,6,6,6,99,99
283ZH11,2,2,,2,2,2,99,99,99,99,99
283ZH12,2,2,1,2,2,2,99,99,99,99,99
283ZH13,2,2,0,2,2,2,99,99,99,99,99
283ZH14,2,2,,2,2,2,5,5,5,9,11
283ZH15,1,2,1,2,2,2,5,5,5,8,8
283ZH16,2,2,0,2,2,99,99,99,99,99,99
284ZH01,1,1,,1,1,1,99,99,99,99,99
284ZH02,1,1,,1,1,99,99,99,5,99,99
284ZH03,1,1,0,1,1,1,5,5,5,5,8
284ZH04,2,1,1,1,1,1,7,5,99,99,99
284ZH05,1,1,,1,1,1,99,99,5,8,8
284ZH06,1,1,,1,1,1,99,99,99,99,99
284ZH07,2,1,,1,1,1,7,5,5,99,99
